timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,position
3248599919,6,2,4,4,-2,-3,-9,-3,4
3248599919,-14,-21,7,4,-3,2,11,5,4
3248601532,1,3,8,5,-11,2,-6,8,4
3248601532,8,-10,6,3,-4,0,-1,6,4
3248628603,-6,2,-2,9,1,-1,-1,-8,4
3248628603,3,8,4,8,-5,3,-3,9,4
3248635628,-4,-4,1,4,-2,-1,6,1,4
3248635628,-5,-6,1,1,0,0,0,-17,4
3248666771,-14,-19,1,-10,-12,-1,2,18,4
3248666771,0,6,-3,-4,1,-4,-2,0,4
3248671642,9,2,2,3,2,-2,-2,3,4
3248671642,-13,-19,-5,-1,1,0,-7,-12,4
3248703603,3,-4,-4,-2,0,0,8,10,4
3248703603,9,-6,-3,1,2,2,-4,-3,4
3248705970,-4,-9,0,-6,-5,0,-2,-1,4
3248705970,8,12,1,1,0,-1,-2,-11,4
3248717883,-5,16,-8,-3,-5,2,-1,11,4
3248717883,-1,-4,2,0,0,-1,-1,-11,4
3248719481,12,-7,-3,4,-1,-1,1,-1,4
3248719481,-11,11,-1,1,-2,1,-2,-12,4
3248732092,1,-6,4,2,9,0,6,-8,4
3248732092,-2,-2,-5,-5,-5,0,-7,3,4
3248732927,-5,-3,-3,0,4,1,3,-15,4
3248732927,-3,-6,-4,-10,-9,-3,-4,15,4
3248746604,-12,-17,-2,1,-2,-2,1,-24,4
3248746604,0,3,9,-1,-1,-3,0,7,4
3248755493,-8,1,0,1,2,1,-2,2,4
3248755493,-1,4,-3,2,4,-2,-3,2,4
3248770322,6,2,6,0,0,1,1,-2,4
3248770322,12,-3,-2,1,1,1,2,12,4
3248771929,-12,0,0,-6,-2,0,-5,-18,4
3248771929,8,10,-3,3,4,1,3,6,4
3248785413,-8,-19,-11,-3,-3,-1,1,1,4
3248785413,6,5,8,4,1,-1,-1,5,4
3248786999,-5,9,-3,-4,-2,1,0,10,4
3248786999,2,-2,6,2,1,-1,4,5,4
3248799753,-9,15,-5,-4,2,2,3,-7,4
3248799753,-4,7,4,-1,-4,-1,-5,-6,4
3248806503,-2,1,-8,-4,-3,-2,2,3,4
3248806503,-16,-10,1,1,1,0,-6,-1,4
3248823093,1,-15,-4,-2,0,1,-2,7,4
3248823093,-6,-1,-8,-7,0,-1,-6,-15,4
3248824454,2,2,2,2,-2,1,0,2,4
3248824454,20,-10,-4,-1,0,-2,0,11,4
3248838000,15,20,8,-1,-1,0,-2,-2,4
3248838000,-1,-3,-1,8,6,1,1,10,4
3248838655,-13,-22,0,-8,-7,-3,0,-26,4
3248838655,0,-6,-5,-2,-1,2,7,4,4
3248852157,6,28,5,-2,-2,-1,-13,-16,4
3248852157,16,-1,-5,1,-2,-3,4,4,4
3248852974,-2,-8,-2,4,1,1,-2,2,4
3248852974,-3,7,5,1,-1,-1,-3,-2,4
3248867195,2,2,0,-3,-4,-1,0,1,4
3248867195,-5,-2,2,1,3,-1,0,-18,4
3248873972,7,18,2,3,1,-1,-4,8,4
3248873972,-2,1,4,-1,-4,0,-2,0,4
3248890327,-11,-21,-1,-1,-1,0,-1,3,4
3248890327,1,3,-1,-1,0,-2,1,-2,4
3248891987,-4,6,6,2,2,0,6,4,4
3248891987,-3,3,5,-3,2,-1,-2,-3,4
3248905326,7,-11,-7,4,-1,0,1,28,4
3248905326,-9,-5,6,0,-2,-2,-2,-12,4
3248906983,5,2,-2,-3,1,2,0,-2,4
3248906983,-7,5,-13,-2,-6,-2,-4,-3,4
3248912183,0,-4,12,-3,0,-2,-1,-1,4
3248912183,-13,-15,-7,4,-1,2,0,2,4
3248912905,4,1,-3,0,-2,1,-4,3,4
3248912905,5,3,-4,-1,0,-2,-4,-4,4
3248920328,4,3,-3,-3,-1,1,1,-1,4
3248920328,1,5,0,-6,-5,0,2,-6,4
3248921964,3,16,5,-3,2,-4,3,1,4
3248921964,4,-16,-7,1,-1,-2,-3,4,4
3248927191,-1,0,-9,-2,-4,0,0,8,4
3248927191,-10,-15,6,-5,-4,1,-6,-17,4
3248927901,7,-4,6,5,5,2,0,10,4
3248927901,-9,-7,-13,-6,-5,1,-1,-8,4
3248934872,-5,-6,12,3,4,1,-2,-8,4
3248934872,-1,4,-6,1,1,-1,2,12,4
3248935531,-8,-11,-3,-1,-2,2,-1,-4,4
3248935531,-9,5,4,4,-7,-1,-2,-13,4
3248943180,7,2,-1,1,-2,-1,-4,3,4
3248943180,4,7,-3,7,-4,0,-6,1,4
3248944588,5,1,-4,4,-4,-3,3,5,4
3248944588,8,5,3,7,-1,-2,6,9,4
3248949709,-4,-9,-8,9,-4,-2,-9,-15,4
3248949709,3,15,-8,3,2,0,0,10,4
3248950511,3,5,-12,8,7,-1,-3,-2,4
3248950511,18,5,-3,6,6,-4,-6,-1,4
3248957147,0,5,-5,0,1,1,6,1,4
3248957147,20,5,-13,5,11,-5,-4,-12,4
3248957906,10,3,-4,2,0,-1,2,4,4
3248957906,11,-8,-1,4,10,0,2,-7,4
3248965283,0,-6,-11,2,6,-2,3,0,4
3248965283,14,13,-13,4,7,-1,-1,-3,4
3248966968,5,3,-5,0,3,-5,-3,-5,4
3248966968,23,16,-5,4,13,0,3,-11,4
3248972153,8,9,-3,2,0,-6,0,-3,4
3248972153,17,-1,-9,-3,9,-7,5,-7,4
3248972970,0,9,-2,-1,4,2,-2,-8,4
3248972970,10,2,-10,4,6,0,-7,-1,4
3248980322,4,5,-8,-6,2,-1,-2,-5,4
3248980322,-4,-10,-6,-3,2,-1,-1,4,4
3248982042,17,3,-4,4,11,0,-1,2,4
3248982042,-7,4,-4,-7,-1,1,-10,-28,4
3248987330,6,-11,-10,1,9,-1,1,10,4
3248987330,0,-5,3,-4,1,3,-5,-10,4
3248988134,2,2,-8,-7,0,-3,-1,-1,4
3248988134,11,3,-1,-1,4,-5,6,5,4
3248994961,16,12,-8,3,8,-2,-3,-10,4
3248994961,-11,-6,-4,-5,-4,2,-5,1,4
3248995656,8,-4,-3,2,10,-4,6,-5,4
3248995656,1,4,-14,-6,-2,4,-9,-6,4
3249002842,-3,-9,0,-8,-6,-3,-5,-10,4
3249002842,12,-2,-7,-4,5,-7,5,-6,4
3249004491,-6,3,-7,-6,-1,2,-6,-6,4
3249004491,-12,-9,0,-8,-3,1,4,8,4
3249009692,7,3,-9,1,9,-2,1,-11,4
3249009692,-8,-8,-1,-9,-4,4,-5,1,4
3249010446,-2,9,10,-3,1,-2,0,9,4
3249010446,11,-6,-6,5,9,-7,1,-3,4
3249017173,0,13,4,-3,4,2,0,-3,4
3249017173,-13,-1,4,-10,-10,0,-3,4,4
3249017947,2,-5,-4,-5,1,-3,-3,-8,4
3249017947,-3,2,3,-1,0,-1,3,1,4
3249025319,-5,1,9,-2,2,1,-1,2,4
3249025319,14,-14,-6,-2,-1,-3,4,5,4
3249026927,10,7,-6,0,3,-4,-4,-10,4
3249026927,2,-5,-2,-4,-4,0,7,13,4
3249032135,-16,-5,8,-4,-5,-1,-4,3,4
3249032135,14,9,-2,5,7,-1,3,-14,4
3249032937,-4,-2,-2,-3,-5,1,-4,4,4
3249032937,2,-8,-2,1,1,-1,-1,-8,4
3249064283,5,-4,1,0,2,-1,1,-4,4
3249064283,1,10,3,1,2,0,-1,1,4
3249069092,3,-8,-5,3,3,-1,5,2,4
3249069092,6,16,9,-1,6,1,-5,0,4
3249102454,-1,-10,-11,-4,-3,-3,-1,-19,4
3249102454,2,12,3,0,2,-3,-4,1,4
3249107969,-2,-5,0,-3,-5,0,1,-1,4
3249107969,-7,-6,-3,-2,-2,0,1,-5,4
3249108724,6,5,5,3,2,-1,-1,2,4
3249108724,-2,3,-2,2,6,1,-1,2,4
3249109488,4,0,-4,-2,-4,-2,3,1,4
3249109488,-12,-6,-7,-8,-8,-2,-8,-5,4
3249115500,8,3,2,2,1,0,2,2,4
3249115500,-13,-8,-2,-1,-2,0,-4,-19,4
3249115806,-22,-7,4,-5,-3,-1,2,8,4
3249115806,-4,4,3,-1,-6,2,-3,3,4
3249123753,0,1,-13,1,-3,-3,-5,0,4
3249123753,5,1,0,-2,0,-5,5,-1,4
3249126032,-1,0,1,-1,-1,3,-8,-3,4
3249126032,1,1,-4,-1,4,-3,-1,9,4
3249131262,-9,-1,-3,-2,1,2,3,-17,4
3249131262,2,3,0,-2,3,1,2,5,4
3249131734,4,-1,0,0,0,-1,1,7,4
3249131734,-7,-8,-7,-3,0,-3,6,2,4
3249137165,9,-7,-3,4,-4,-1,-13,-2,4
3249137165,2,9,2,1,0,-1,3,11,4
3249138054,-1,-7,2,-3,1,1,-1,4,4
3249138054,0,9,6,-1,1,-1,5,-10,4
3249154196,-1,-2,-6,-3,-2,0,0,22,4
3249154196,-19,-1,9,-7,-8,-13,-9,-28,4
3249156130,-4,1,-3,-10,-9,1,4,5,4
3249156130,2,6,3,-2,3,26,0,19,4
3249156903,-1,13,3,-5,0,0,0,-6,4
3249156903,5,-12,5,2,-5,-8,-6,19,4
3249160333,11,7,-6,2,3,-7,-6,-17,4
3249160333,-7,10,8,1,-2,-10,0,-5,4
3249167180,8,-2,1,0,-1,-3,1,5,4
3249167180,8,-6,-5,1,1,8,7,7,4
3249168082,-2,-9,-2,3,-2,-3,-2,-9,4
3249168082,0,-13,-4,0,-4,-3,1,-2,4
3249182996,-1,-1,1,2,0,0,-2,2,4
3249182996,0,-1,2,1,2,-1,1,-6,4
3249189808,0,-1,-10,-7,0,4,-3,-4,4
3249189808,0,-13,3,0,-1,-4,-4,1,4
3249203989,-2,0,-5,1,0,-5,5,-3,4
3249203989,0,5,-4,-2,-5,5,0,5,4
3249211816,6,8,3,6,4,2,2,12,4
3249211816,-11,-1,4,-3,-4,-4,-8,-24,4
3249234934,-1,6,-1,-3,0,-2,-7,0,4
3249234934,-17,-3,-2,-2,-1,3,11,-19,4
3249235426,2,-5,3,8,0,-1,-11,-20,4
3249235426,-1,-7,-1,-2,-1,-4,-3,20,4
3249243058,6,8,4,1,4,5,12,-5,4
3249243058,2,0,-11,-3,-1,1,-7,4,4
3249249054,0,-4,2,1,2,-1,4,8,4
3249249054,2,2,-5,2,0,-1,1,-9,4
3249264004,-6,6,-2,-1,-1,-3,-3,9,4
3249264004,9,7,6,7,2,3,4,15,4
3249271534,-5,0,-9,-6,-2,1,-7,-24,4
3249271534,0,10,3,6,2,-2,-2,9,4
3249287125,-2,-2,-4,-1,-2,-2,6,-1,4
3249287125,3,2,1,2,-2,0,-4,-3,4
3249287934,-9,-3,-2,2,-1,-3,-5,-5,4
3249287934,11,-4,-2,-2,1,-3,1,-8,4
3249303014,-7,-10,1,0,-3,1,-2,4,4
3249303014,-7,-14,0,-3,-2,-5,-3,10,4
3249309090,6,10,-6,-4,0,0,10,-1,4
3249309090,1,-2,-3,0,1,0,0,-8,4
3249324002,-3,-6,2,-3,-3,0,-2,2,4
3249324002,7,-6,-6,1,3,1,2,2,4
3249331758,-18,5,4,-3,-6,-1,-16,-10,4
3249331758,4,2,-9,-3,-1,1,8,13,4
3249370458,1,0,1,3,5,-4,4,-2,4
3249370458,-18,-6,-1,-2,-7,-1,-8,-8,4
3249371943,-2,6,9,2,2,3,4,4,4
3249371943,-5,-15,-7,0,-2,-2,-6,-6,4
3249385558,-8,-3,-2,1,-2,2,0,-9,4
3249385558,10,-1,-4,-6,3,-3,0,25,4
3249387071,5,-6,6,0,-1,-3,6,2,4
3249387071,1,6,0,4,0,-2,-1,6,4
3249415340,7,0,0,-1,0,-1,0,-1,4
3249415340,8,13,-6,2,-2,0,3,-7,4
3249416973,-2,-8,-4,-2,-5,1,-2,2,4
3249416973,0,4,0,-4,0,2,1,-10,4
3249438620,1,-2,2,-2,-1,-1,3,14,4
3249438620,-4,8,6,3,0,0,-3,-19,4
3249440190,3,7,2,1,2,0,2,10,4
3249440190,0,10,4,-1,1,0,0,-8,4
3249459692,-1,0,0,-1,0,0,-4,-3,4
3249459692,8,-4,-3,-3,-2,-4,-7,3,4
3249466504,3,2,-12,3,4,0,10,-1,4
3249466504,3,-5,4,0,1,-3,-6,10,4
3249490602,4,1,-2,0,-2,2,-1,-14,4
3249490602,3,1,-5,3,0,-3,-3,4,4
3249492043,-1,0,4,-2,1,-2,-5,-16,4
3249492043,-1,-10,-7,-3,1,-1,4,13,4
3249513388,-4,-3,5,-3,-5,0,-3,0,4
3249513388,1,1,-1,-2,2,3,-3,-14,4
3249515039,2,-4,6,0,-5,-2,7,3,4
3249515039,-9,3,1,-6,-3,0,-3,-7,4
3249520354,4,8,-7,-4,-3,-3,-2,2,4
3249520354,-5,-4,6,-1,1,1,-2,-14,4
3249521909,-4,-3,-3,-1,-2,1,2,4,4
3249521909,2,-5,8,1,2,1,1,-5,4
3249527154,-6,-12,0,2,2,-1,-3,-7,4
3249527154,-9,3,-13,-8,-4,-1,3,0,4
3249527918,0,-8,7,1,-1,-2,-5,7,4
3249527918,1,8,6,5,0,0,1,-9,4
3249534693,-2,-5,-8,-2,2,-1,-4,-3,4
3249534693,0,-10,3,5,0,1,1,5,4
3249535521,2,1,0,4,1,-1,-3,-4,4
3249535521,1,-7,-13,-1,-1,-1,2,-1,4
3249543121,2,2,3,2,1,1,1,8,4
3249543121,5,7,-5,2,1,0,3,-1,4
3249549026,3,2,-3,4,5,-4,-3,2,4
3249549026,0,-1,1,0,-3,0,-4,-3,4
3249563933,-1,0,7,1,0,2,5,-4,4
3249563933,-1,-3,-6,-3,-1,8,1,-12,4
3249571451,-3,6,7,10,0,-4,-2,-8,4
3249571451,-5,-10,-6,0,-1,-1,2,3,4
3249587399,-6,-3,2,0,0,-1,-4,4,4
3249587399,-1,-11,1,6,6,-3,3,13,4
3249588049,-5,1,-9,-6,-2,-1,-9,-3,4
3249588049,-14,3,-2,-1,-5,2,-6,-31,4
3249602963,5,5,-5,2,1,0,6,15,4
3249602963,5,9,-2,-3,0,-3,-5,-1,4
3249608966,12,11,4,3,-1,1,1,4,4
3249608966,4,-5,-6,5,2,-4,-1,13,4
3249624113,1,16,3,5,1,-1,-1,-19,4
3249624113,-17,-25,-6,2,1,4,2,-3,4
3249631441,2,0,0,-1,-4,0,3,-25,4
3249631441,2,6,6,-1,-3,-2,-5,-5,4
3249647239,-13,1,-3,-1,2,0,-2,-14,4
3249647239,0,-27,6,0,-1,-3,-2,2,4
3249647969,-3,7,-2,3,1,3,5,-2,4
3249647969,6,4,-2,2,4,-1,10,3,4
3249663178,1,-19,-5,-3,-2,-2,-12,-12,4
3249663178,-2,24,5,-5,-6,-2,8,-1,4
3249668976,-7,-22,1,0,1,1,-1,-1,4
3249668976,8,16,-6,1,-1,-1,-3,21,4
3249684043,12,12,-12,2,3,0,5,-5,4
3249684043,13,13,3,7,2,-4,-3,3,4
3249691468,-1,1,-1,-3,0,4,4,-6,4
3249691468,-6,-10,6,-2,0,3,2,5,4
3249707174,1,-9,-6,-6,-2,-1,4,14,4
3249707174,0,-3,7,0,1,0,-11,-16,4
3249707938,-2,10,-9,-4,-2,0,1,25,4
3249707938,0,-3,2,-1,-1,0,-4,-25,4
3249723021,-4,13,5,4,4,-2,-1,-14,4
3249723021,10,15,-7,-1,-2,-1,-3,11,4
3249728989,-10,-9,-4,-5,-5,-2,-4,2,4
3249728989,2,4,3,1,0,1,4,5,4
3249744139,-3,4,2,-2,-2,-1,-3,6,4
3249744139,-5,2,5,1,-1,1,2,-9,4
3249759693,-5,-7,-3,1,-1,2,-3,20,4
3249759693,-1,-1,-6,1,-1,-1,2,4,4
3249767179,9,12,6,4,-2,-5,-3,-14,4
3249767179,-1,-5,-2,0,-1,3,-3,20,4
3249767897,-7,-1,-2,-2,0,2,12,-12,4
3249767897,-2,6,-8,-4,-3,-5,-9,-2,4
3249791087,4,-3,7,3,0,0,1,8,4
3249791087,2,-3,-3,0,4,-2,-3,-7,4
3249791967,11,1,6,0,-1,0,5,5,4
3249791967,3,0,-6,-3,-4,-1,-6,-4,4
3249812270,-4,1,0,-2,-8,0,-1,-4,4
3249812270,9,11,-1,0,3,-3,-5,-13,4
3249812936,-12,-13,-8,-3,-3,-4,-3,8,4
3249812936,5,-3,4,3,1,-2,-2,-10,4
3249827135,0,-13,-9,1,3,0,-2,15,4
3249827135,-8,-4,9,1,-1,-1,3,4,4
3249827934,1,6,-5,-1,0,-2,-9,-19,4
3249827934,0,-3,-2,-2,2,3,2,-12,4
3249842970,-7,-27,-7,-9,-3,0,-6,9,4
3249842970,2,-2,1,2,-1,-2,4,3,4
3249848976,13,11,-2,2,3,-2,-6,-5,4
3249848976,-2,-3,-3,2,-4,0,-2,-7,4
3249863946,5,-2,2,1,0,0,3,-3,4
3249863946,0,-4,-5,-3,-2,-3,5,-2,4
3249871450,6,-9,4,0,-2,-3,-8,14,4
3249871450,2,-6,2,-4,-2,-2,6,30,4
3249887099,4,16,4,5,2,-1,5,-24,4
3249887099,4,-6,-6,-5,-4,0,-3,10,4
3249888060,-8,2,-1,1,1,-2,2,-6,4
3249888060,1,1,4,1,1,0,7,17,4
3249902976,5,0,0,3,3,-2,4,4,4
3249902976,-4,-16,-5,-5,-4,-3,-6,-25,4
3249909023,12,5,0,1,2,0,5,10,4
3249909023,3,8,1,-1,3,0,-2,-4,4
3249925450,-1,-1,-10,-1,1,-1,-3,-1,4
3249925450,6,3,8,2,3,-1,4,6,4
3249931712,-1,-3,-4,-2,1,0,-5,5,4
3249931712,-9,3,-8,-5,-7,-4,-9,-15,4
3249947088,4,6,6,2,2,2,-2,-1,4
3249947088,-2,-1,-4,1,-2,1,15,31,4
3249947917,8,-8,2,3,5,-2,-9,-3,4
3249947917,-3,5,3,-1,-1,1,3,11,4
3249962974,3,8,-5,-2,-2,-1,-7,6,4
3249962974,-9,12,-1,1,-4,-3,-9,-19,4
3249968993,-6,-3,3,-2,-2,6,12,17,4
3249968993,-6,-4,0,-2,-4,-1,-2,-28,4
3249984298,1,-2,8,0,3,-3,-1,10,4
3249984298,1,21,-9,3,-3,-2,-13,-22,4
3249991739,0,10,7,3,0,-3,-1,15,4
3249991739,-3,1,-4,3,0,-2,-2,13,4
3250007299,-13,-4,-9,-6,-7,0,3,0,4
3250007299,-2,-2,6,1,0,0,-1,18,4
3250008130,1,1,-5,-4,-1,-2,0,-1,4
3250008130,4,5,-1,-3,3,0,-3,-6,4
3250023033,7,-5,5,2,-1,-1,3,-1,4
3250023033,-3,1,-12,-8,-2,1,2,9,4
3250028963,4,0,-4,2,-1,2,-2,-14,4
3250028963,6,-4,5,5,2,0,2,0,4
3250044226,-7,-11,-9,0,-6,0,0,-1,4
3250044226,-7,13,6,-1,2,-1,-3,-6,4
3250051479,-1,-4,-6,-3,0,-3,-2,1,4
3250051479,2,9,4,4,0,-1,2,-13,4
3250067171,-5,3,4,2,0,3,-1,2,4
3250067171,4,-6,-1,6,-2,1,-3,-15,4
3250067891,3,-1,0,2,1,2,3,7,4
3250067891,2,-4,-9,-5,-1,-1,2,17,4
3250083252,-12,-8,0,3,6,-1,3,-23,4
3250083252,-11,-9,3,-2,-1,2,0,8,4
3250089134,-5,-19,7,-3,-6,1,-4,-12,4
3250089134,8,0,7,7,2,2,4,11,4
3250103995,4,-1,-8,-2,-3,0,-7,-23,4
3250103995,0,-1,4,0,3,-2,3,15,4
3250119674,-6,1,1,-3,-6,1,2,-19,4
3250119674,0,-6,-9,2,0,-1,3,1,4
3250126488,10,-4,-5,-1,0,-1,-6,11,4
3250126488,5,-11,-5,7,5,-1,3,-13,4
3250133954,-2,-4,-13,-2,-2,-7,-9,-13,4
3250133954,4,0,-1,-3,-3,1,5,14,4
3250149777,3,0,2,1,0,1,-2,9,4
3250149777,-1,0,-9,1,-2,2,1,9,4
3250150435,5,24,3,-2,-1,-4,-1,0,4
3250150435,2,1,4,-2,-2,-2,1,4,4
3250165505,1,-4,-8,-3,-3,0,8,2,4
3250165505,-1,-18,10,-3,-1,-1,-4,-2,4
3250171451,4,6,-2,4,1,0,5,11,4
3250171451,-10,0,3,-4,-3,0,-6,-9,4
3250186533,13,11,0,4,2,-1,-2,5,4
3250186533,3,8,-2,0,-1,-3,8,-9,4
3250193992,-2,-8,-11,4,-1,2,-4,-8,4
3250193992,-5,-5,4,3,3,0,-1,-5,4
3250209626,-2,-12,4,-2,-2,0,3,6,4
3250209626,9,6,2,-2,-2,-3,-5,-32,4
3250210435,-2,-1,-1,-2,0,0,1,24,4
3250210435,-2,4,1,0,1,0,-9,-15,4
3250223969,2,-1,-4,2,-1,0,2,15,4
3250223969,1,-5,1,0,-1,-1,-7,-18,4
3250231532,-6,1,6,1,-3,-3,1,6,4
3250231532,-5,-16,-3,-4,-3,-3,-2,-11,4
3250246473,-4,13,10,0,-3,-3,-10,7,4
3250246473,2,-1,-13,-1,-1,0,4,26,4
3250253939,-6,0,5,-6,-2,1,3,-24,4
3250253939,5,1,-6,3,-2,1,-2,-2,4
3250269623,-6,13,3,-2,1,-2,-2,1,4
3250269623,11,7,0,5,1,-1,1,-10,4
3250270392,1,-3,2,-3,-3,-4,-9,-11,4
3250270392,2,-7,-9,-2,1,1,4,7,4
3250283963,-1,-15,6,1,4,2,2,-8,4
3250283963,0,-7,-6,-1,2,3,-1,6,4
3250291444,5,-8,0,3,3,1,6,8,4
3250291444,-18,4,1,1,-3,-2,-10,-22,4
3250306520,4,-8,-5,3,2,-1,1,-2,4
3250306520,-5,-21,-5,-3,-2,-1,-7,-6,4
3250314034,4,2,-7,1,0,4,21,-7,4
3250314034,2,8,5,5,3,1,-4,-10,4
3250329634,1,2,-4,0,3,3,2,2,4
3250329634,-6,12,-3,-3,-3,-2,-3,2,4
3250330446,-3,-11,-2,1,-4,-1,-9,3,4
3250330446,3,2,-3,-2,1,0,4,5,4
3250343993,-1,10,0,-2,2,-1,-1,-10,4
3250343993,4,-4,10,4,6,0,8,1,4
3250351480,3,-4,3,6,2,-5,-3,12,4
3250351480,-10,-4,-1,-3,-4,1,-1,4,4
3250366501,7,22,2,-1,-4,-1,-5,2,4
3250366501,6,15,-3,0,-1,1,7,6,4
3250373930,10,-5,4,2,3,-1,-4,-4,4
3250373930,-1,2,1,-1,-2,-3,-4,2,4
3250389729,-2,-11,-6,-4,-5,-3,8,7,4
3250389729,-1,13,2,-3,-2,0,-5,-2,4
3250390480,6,17,3,7,4,2,-1,-1,4
3250390480,9,-4,-6,2,2,-3,-3,4,4
3250419066,3,5,4,4,1,1,3,0,4
3250419066,1,-14,-6,-4,2,-2,0,4,4
3250427944,-7,0,-5,-6,0,-2,-1,5,4
3250427944,1,6,3,-7,1,-2,-4,0,4
3250450412,-7,-20,3,1,-2,-1,-3,-18,4
3250450412,-1,8,-3,0,-3,0,-4,11,4
3250451982,-3,2,-2,1,1,-1,1,-8,4
3250451982,-4,-9,-1,-4,-5,-1,1,-10,4
3250457846,1,-13,1,0,-1,0,-2,-6,4
3250457846,1,-8,2,1,-1,-2,0,3,4
3250458650,-2,7,5,0,-4,-1,-6,-9,4
3250458650,5,0,-7,2,0,4,4,17,4
3250464001,10,25,1,4,6,-3,0,-6,4
3250464001,-16,1,-3,-6,-6,-2,-2,8,4
3250471530,0,-3,-3,-4,0,1,1,-7,4
3250471530,1,-5,5,3,2,2,-2,-2,4
3250486718,-12,-11,-9,-2,-2,-1,6,3,4
3250486718,6,-15,1,-2,-4,-2,1,14,4
3250494274,-6,11,2,-4,-10,-1,-4,-24,4
3250494274,2,12,6,2,2,-6,6,4,4
3250509616,-1,12,-3,-8,-1,-2,-8,-20,4
3250509616,-8,0,4,5,1,2,2,8,4
3250510396,0,-6,8,4,6,-3,-5,-6,4
3250510396,14,4,-8,2,2,0,13,-5,4
3250523996,1,10,-2,1,1,-3,-6,2,4
3250523996,2,22,1,6,5,-1,0,-7,4
3250531485,4,-1,-3,-1,-1,-1,-4,22,4
3250531485,7,2,5,0,1,3,4,1,4
3250546556,0,1,1,-1,2,-2,3,8,4
3250546556,1,8,-3,-4,-2,1,-1,-19,4
3250562204,1,-14,-8,0,-3,2,-3,25,4
3250562204,-13,-4,-3,-2,-4,1,-1,-13,4
3250569614,5,-4,-4,3,-3,-1,-3,-6,4
3250569614,16,0,-4,7,-1,-5,-6,4,4
3250570378,12,1,-3,1,5,0,2,-8,4
3250570378,-4,-16,-6,-1,-1,-2,-1,5,4
3250584056,-9,-19,8,-3,-5,1,-7,5,4
3250584056,1,21,8,4,-2,2,3,-2,4
3250591751,-13,-9,-1,-12,-2,0,-2,-27,4
3250591751,0,-3,6,6,3,-2,0,26,4
3250622153,-9,-36,5,-5,-5,4,-8,-25,4
3250622153,-3,-14,-15,-4,-3,0,5,10,4
3250628960,-3,8,5,1,-2,0,1,-6,4
3250628960,-2,-2,3,0,4,0,-1,-4,4
3250652890,13,33,-2,1,-2,-4,0,13,4
3250652890,5,17,11,-2,0,0,3,1,4
3250654421,-11,5,-11,-3,2,-3,-7,-32,4
3250654421,0,-8,6,3,0,-1,-4,11,4
3250675329,9,-10,-7,1,1,-3,4,14,4
3250675329,-12,-1,3,-3,-2,0,4,-35,4
3250676994,-8,9,0,-3,-2,1,-4,6,4
3250676994,15,4,-7,-3,-4,2,3,24,4
3250697491,8,9,-1,5,5,1,4,-1,4
3250697491,-6,-9,-6,1,0,0,-9,3,4
3250705843,-2,9,2,1,3,-2,1,-15,4
3250705843,-6,-9,-3,-6,-3,-1,4,33,4
3250727903,-7,-4,-5,0,2,2,-6,-9,4
3250727903,5,6,7,1,7,-2,-1,-13,4
3250729501,8,-21,-4,5,0,0,3,17,4
3250729501,-14,-36,-4,-6,-2,0,-4,-16,4
3250750407,-7,9,-4,-3,-3,-2,3,-3,4
3250750407,-1,-12,-5,2,4,-1,-4,9,4
3250751960,5,-17,-5,-4,0,4,4,2,4
3250751960,-3,24,1,2,-2,-1,-8,-27,4
3250772220,-1,-7,-8,3,-1,1,3,-5,4
3250772220,7,-3,4,-2,-2,1,4,30,4
3250779154,23,12,0,6,4,-6,0,19,4
3250779154,4,8,-3,-5,-4,-5,1,-11,4
3250802881,-8,0,1,-1,2,3,1,13,4
3250802881,4,0,-10,0,1,1,-2,-5,4
3250804498,-3,17,6,-3,-4,-5,7,9,4
3250804498,-1,-4,2,0,0,-1,-7,-16,4
3250825983,3,22,-1,-2,-3,-1,1,14,4
3250825983,-4,-4,0,-5,-1,0,-4,-9,4
3250828434,-4,-2,-1,3,1,-2,-1,-2,4
3250828434,-2,20,-9,-2,-2,-1,1,-6,4
3250847259,-2,-18,-2,-5,-3,-2,0,0,4
3250847259,10,35,11,0,-4,-2,-5,-2,4
3250853980,-9,-4,-13,1,-1,-1,0,-11,4
3250853980,4,13,7,6,7,3,6,22,4
3250877862,-3,-11,-5,2,4,-3,-2,-1,4
3250877862,-4,13,0,0,-2,-2,4,-7,4
3250879398,4,-12,9,5,4,-2,-2,-6,4
3250879398,2,-7,-12,-8,-4,-3,-6,-7,4
3250901018,2,0,5,-2,-1,1,2,-11,4
3250901018,-4,-1,-6,2,2,-1,2,7,4
3250903471,-9,8,3,1,0,-2,1,-1,4
3250903471,0,-7,-3,-1,2,1,1,-6,4
3250921488,-4,-16,7,-10,-11,2,-7,-29,4
3250921488,12,2,-5,2,1,-2,1,12,4
3250930434,8,-1,8,-4,0,1,1,22,4
3250930434,-7,-6,-2,1,-2,-1,-5,-13,4
3250952840,11,-32,-9,-5,-5,-7,1,43,4
3250952840,-16,-7,7,-1,-3,2,-3,-34,4
3250954498,-7,-7,-5,-4,-4,1,-2,-14,4
3250954498,4,-12,6,1,4,-1,0,6,4
3250975327,9,-8,-3,0,1,-1,3,5,4
3250975327,-11,-1,5,-2,-1,-4,-4,-17,4
3250976907,9,8,-6,-5,-2,2,7,26,4
3250976907,-8,26,7,4,1,-2,1,-47,4
3250997293,4,18,1,5,4,-1,4,2,4
